Count,Dataset,Session,Movie,Location,Coordinate_y,Coordinate_x,GT_u,GT_v,Resp_u_mean,Resp_v_mean,Resp_u_std,Resp_v_std
,2,3,1,1,198,349,-16.56936,-2.550978,-8.878996032,-1.084124086,9.97625293,8.174894283
,2,3,1,2,161,512,-13.9183,-0.9530334,-9.339287635,4.591700508,9.341658107,6.060204694
,2,3,1,3,248,600,-9.714396,-7.515972,-4.603066137,-4.681266632,6.059964416,9.541597429
,2,3,1,4,132,689,-5.889219,-0.4850769,-6.183924992,3.395612569,8.581561209,4.071392956
,2,3,1,5,271,702,0.7385101,-12.27548,2.892097652,-7.94027312,1.512650046,11.11238634
,2,3,1,6,192,754,2.21553,-1.067169,4.637669626,8.067735245,1.66632397,6.487871759
,2,3,1,7,183,823,1.609573,-1.215546,5.105102845,6.329711705,4.126281881,7.784046795
,2,3,1,8,177,883,2.21553,-1.181305,6.331458411,5.226697918,4.004423201,5.147387614
,2,3,1,9,236,912,13.08503,-5.8952,9.947324516,-3.515686464,5.319520405,8.175513161
,2,3,1,10,138,1083,12.28971,0.2225647,9.503340657,1.953769135,8.006494411,3.623509681
,2,3,2,1,86,206,2.85936,2.482497,-10.83265914,0.665907226,4.86522512,6.036611335
,2,3,2,2,186,303,2.442764,0.9416422,-9.146734717,-2.443064764,5.891870164,4.277847963
,2,3,2,3,110,318,-13.84255,6.557188,-9.324634415,0.160327863,5.580933725,6.25719302
,2,3,2,4,265,347,-6.57092,-3.41841,-5.425996648,-5.466208349,8.115763344,7.434686326
,2,3,2,5,97,434,0.359787,4.388586,-8.485352618,3.171587231,7.388126132,5.309753443
,2,3,2,6,267,458,-1.420212,-4.274428,-4.804391991,-8.337552019,5.682834045,7.008824356
,2,3,2,7,261,551,4.147018,-4.046157,-0.0677291,-10.08937184,3.865778879,7.016823011
,2,3,2,8,170,584,7.631419,0.1997375,2.641642111,-1.55331449,3.85739771,7.067694949
,2,3,2,9,247,636,8.767589,-2.973281,3.370956979,-7.683627359,5.732443314,10.07167108
,2,3,2,10,101,776,11.83525,1.626457,6.623066707,2.566623039,10.65516565,4.641116121
,2,4,1,1,113,386,-11.68376,3.464064,-10.69844515,-1.479736679,3.19102441,3.601375907
,2,4,1,2,197,418,-7.593547,0.05136108,-10.91741268,-4.855559651,4.072088301,1.632161434
,2,4,1,3,203,507,-18.34943,-2.745009,-9.104341235,-7.969635074,3.181270122,2.881238847
,2,4,1,4,246,511,-10.50972,-4.890806,-8.379660775,-7.257484418,4.117201739,2.434047858
,2,4,1,5,245,572,-5.699857,-4.970701,-4.241981389,-6.931765463,2.644074243,3.929713844
,2,4,1,6,252,650,0.965744,-6.591428,2.252771819,-11.21535405,1.902205127,3.636389206
,2,4,1,7,238,723,6.154399,-4.411436,8.551903049,-7.425855671,3.31562609,2.572191842
,2,4,1,8,146,739,7.328441,2.608046,8.663609784,-1.269947922,2.879332072,3.611163938
,2,4,1,9,103,797,13.5395,6.53436,10.8012764,0.222461754,3.064088518,4.352753673
,2,4,1,10,194,828,15.69837,-1.2612,11.91528404,-3.4244188,4.04250912,3.423290643
,2,4,2,1,202,260,-14.33489,-0.6905212,-3.298581938,-0.875588437,12.09196871,3.914754842
,2,4,2,2,225,346,-17.21326,-1.923232,-4.070411298,-0.980029025,10.09128436,4.99841362
,2,4,2,3,210,436,-10.28248,-0.8503113,-2.485927739,-0.852252767,9.290413272,3.916774833
,2,4,2,4,292,515,-10.88844,-5.609861,-1.359500064,-4.761927194,6.768569175,5.547155402
,2,4,2,5,299,672,-2.253403,-5.792478,4.824271839,-4.228270673,4.992632371,6.728296323
,2,4,2,6,238,685,-11.83525,1.557975,2.103180078,5.427648598,7.98830711,6.473983327
,2,4,2,7,252,793,-17.0239,2.436843,4.685843871,0.18014015,9.111373735,6.526784044
,2,4,2,8,294,869,6.49525,-4.479917,7.824822132,-3.68091693,5.400078965,3.955253887
,2,4,2,9,262,949,9.676524,-2.824904,7.400580147,-1.644632688,6.817707166,4.641632755
,2,4,2,10,181,1090,7.025462,0.6448669,7.707923378,-1.565946414,7.135764649,3.234037745
,2,5,1,1,255,256,3.919785,0.348114,0.329019447,2.283190339,6.869161897,1.665177745
,2,5,1,2,299,424,0.3976593,9.730228,0.197155201,1.331309528,3.987151253,2.823621523
,2,5,1,3,272,442,-2.670072,-1.877578,-1.689110155,-1.765746662,3.534491894,2.202982731
,2,5,1,4,204,490,-8.616099,-1.569411,-7.528044398,-5.918792373,3.957762751,5.480177782
,2,5,1,5,289,611,0.5491486,-2.745009,0.609124461,-3.836100044,0.924156063,2.149712095
,2,5,1,6,276,714,2.897232,-2.185744,3.077290588,-3.101791382,2.634186032,2.607681628
,2,5,1,7,170,794,2.480637,0.1426697,3.454100036,0.643949465,1.912861706,1.457989835
,2,5,1,8,112,909,11.15354,2.505324,6.208676062,1.828026913,4.311728526,2.639924482
,2,5,1,9,256,1038,9.714396,-1.478102,6.540609585,-2.284252037,3.227818767,2.176352405
,2,5,1,10,150,1143,13.27439,0.9302286,6.750027566,0.756957773,2.873958536,1.481081469
,2,5,2,1,82,80,-3.12454,6.100645,-8.822692611,3.187190941,7.917283343,2.914014391
,2,5,2,2,254,120,-13.76681,-2.847731,-10.37874471,-4.678593069,5.482052094,2.359906551
,2,5,2,3,174,174,18.53879,1.535148,1.342109747,2.516742675,8.354534536,2.414023546
,2,5,2,4,279,218,-6.07858,-4.297256,-8.85068471,-4.674974088,5.156550637,2.298142736
,2,5,2,5,179,236,15.84986,1.626457,5.939175121,2.019236928,5.723216248,1.647063657
,2,5,2,6,296,295,4.942485,-3.270034,-6.005623821,-7.465005633,4.278763494,4.337417884
,2,5,2,7,139,309,16.19071,1.968864,6.286256272,1.684927158,5.085857983,1.307397235
,2,5,2,8,291,410,9.411418,-3.41841,-4.088820909,-6.411759845,4.176465589,4.156036355
,2,5,2,9,207,435,16.49369,1.375358,5.361443499,1.171754328,5.429323546,2.4437279
,2,5,2,10,101,616,18.69028,3.304274,6.721651682,2.675155846,5.603551942,1.487481089
,2,6,1,1,255,98,15.13029,-3.304274,-11.03486989,-2.905084339,4.737753763,2.355910324
,2,6,1,2,300,107,-2.973051,-8.862774,-9.697797608,-4.927650608,4.545367647,3.117497161
,2,6,1,3,81,169,-11.22929,6.990926,-12.45666191,4.182201843,4.152808914,2.299025362
,2,6,1,4,134,198,-8.46461,2.277053,-11.83866606,1.66906341,4.898333719,3.226385254
,2,6,1,5,196,203,-8.123759,-3.155898,-11.66369213,-0.009553881,4.671393223,1.887850706
,2,6,1,6,274,204,-8.350993,-10.07261,-10.2507346,-4.874308657,4.364960871,4.099850188
,2,6,1,7,129,294,13.88035,0.3138733,-9.434543731,2.28940587,7.120002754,2.034805992
,2,6,1,8,297,326,5.737803,-10.59768,-6.200796747,-7.929859132,2.566702228,6.080131065
,2,6,1,9,112,349,19.71284,-0.03994751,-5.405803309,3.95747531,6.942657609,3.680669424
,2,6,1,10,279,453,15.9256,-8.748638,-4.747156569,-6.794961166,4.287909878,7.015857867
,2,6,2,1,166,113,-3.427518,-0.1312561,-3.760509421,0.307157575,2.793030338,0.92175976
,2,6,2,2,201,368,10.96418,0.2453918,4.150007317,2.822875933,6.246625282,2.843280727
,2,6,2,3,128,389,-1.912552,0.348114,-3.527692262,1.310064101,1.719428677,0.892557995
,2,6,2,4,206,441,-18.76603,-1.580825,-8.797348194,-2.683233446,4.842780189,2.434768782
,2,6,2,5,224,499,-14.82723,-3.874953,-8.40062518,-3.375491652,4.753518112,2.322817666
,2,6,2,6,189,690,4.904613,0.3709412,0.076608971,3.205769995,7.486502342,5.446788321
,2,6,2,7,205,719,-13.99404,-3.076003,-8.726024054,-1.737578487,7.084107804,1.221290745
,2,6,2,8,192,762,-13.00936,-0.4850769,-7.444456756,-1.492331468,8.788144456,1.466093413
,2,6,2,9,180,1016,-13.42596,-0.1997375,-9.353093133,-0.563195789,9.190689512,1.403992779
,2,6,2,10,65,1145,11.03993,2.585219,7.969816638,2.563329447,4.800222947,1.566212198
,2,7,1,1,159,371,-12.1383,3.25862,-10.74112686,1.857753476,5.30406779,2.427512625
,2,7,1,2,224,484,-10.01737,-1.843337,-10.75935527,-7.21641458,3.564977838,3.194482433
,2,7,1,3,281,530,-8.616099,-7.824139,-4.942031009,-8.728820876,2.540748238,5.162597562
,2,7,1,4,78,576,-5.245389,14.62672,-1.021566993,10.06002453,1.232733096,6.392640373
,2,7,1,5,295,609,-1.533829,-11.78469,0.186334669,-11.41521957,0.866303177,5.943977505
,2,7,1,6,119,663,2.745743,3.977697,3.272748539,7.284111572,2.421298993,4.971120074
,2,7,1,7,283,682,6.533122,-9.695965,5.148736703,-11.05303127,1.688070242,3.136062434
,2,7,1,8,120,742,15.81199,8.908428,10.48171512,5.443124833,5.557892492,3.152238231
,2,7,1,9,249,769,11.83525,-4.263015,9.26981148,-7.292736837,4.227562726,3.399351567
,2,7,1,10,195,814,9.638652,0.2568054,13.71127477,-0.086430879,4.064932139,2.944455878
,2,7,2,1,200,412,5.85142,0.188324,-0.437580502,-0.972316397,7.930053107,3.021429947
,2,7,2,2,287,434,-12.78213,-6.112058,-6.095643449,-8.606395361,2.170768518,4.27430301
,2,7,2,3,291,635,-0.8899994,-6.842527,0.835784632,-8.464751305,1.297331425,5.570495411
,2,7,2,4,195,680,-11.26716,-0.428009,-4.424156954,-2.62318551,7.538557448,4.074163317
,2,7,2,5,290,801,10.09312,-6.945249,7.236068116,-8.629197877,2.910077896,3.687010006
,2,7,2,6,129,824,4.866592,1.946037,9.123949573,2.191502135,4.637601158,1.78082117
,2,7,2,7,225,836,9.752269,-2.071608,8.424113159,-4.118763423,3.535951583,2.915963898
,2,7,2,8,184,867,-7.442058,-0.005706787,6.268249907,-1.156416727,9.405320505,2.785917006
,2,7,2,9,246,909,10.92631,-2.528151,10.25633368,-5.664125543,3.157303854,3.177192233
,2,7,2,10,181,1034,-3.427518,0.1426697,-1.455515564,-0.740732159,8.486803598,0.655812248
,2,8,1,1,302,180,-2.935178,-0.804657,-2.034352781,-1.642394922,2.400267994,2.028303788
,2,8,1,2,200,363,-7.896525,-0.3367004,-3.395329175,0.440083848,8.013743486,4.085038911
,2,8,1,3,207,393,-7.063261,-0.2111511,-5.204571693,1.629028751,7.473893402,3.451776899
,2,8,1,4,206,568,-19.14475,-1.284027,-5.408272324,-3.837477617,9.079961184,3.432732947
,2,8,1,5,197,617,-18.19794,-1.021515,-5.476580251,-3.10821404,8.246658708,3.542646327
,2,8,1,6,203,867,-13.9183,7.173543,-4.284414393,-1.574192735,11.89027124,1.983394489
,2,8,1,7,168,930,-18.27369,-0.6905212,-6.595675602,-1.68863974,11.80087666,2.250604329
,2,8,1,8,199,1042,-10.96418,-9.285076,-5.998780931,-1.379388908,10.83691354,1.72367033
,2,8,1,9,158,1075,-19.56135,-0.7590027,-6.215123348,-1.499366669,10.70434726,2.018985537
,2,8,1,10,287,1152,2.291275,-0.7704163,3.649640333,-2.220200324,2.826612293,1.494068856
,2,8,2,1,297,110,-7.707164,-5.701169,-2.569193071,-5.420097683,5.718415058,2.976507007
,2,8,2,2,147,177,9.335673,-0.9187927,2.62414769,0.051704331,9.201625671,2.877467718
,2,8,2,3,302,263,-3.881986,-6.169126,1.385740633,-5.663306536,6.426303037,3.401713993
,2,8,2,4,297,419,2.85936,-5.632688,1.009150051,-6.039132219,5.078046661,3.397005547
,2,8,2,5,198,447,6.798228,-0.5421448,2.743215285,-1.607733143,5.99846622,6.409767749
,2,8,2,6,288,568,9.790141,-4.696775,5.153768193,-5.622705741,4.663462687,3.651904267
,2,8,2,7,270,678,14.37269,-3.018935,7.322989794,-4.987665116,4.51594315,2.957747995
,2,8,2,8,194,687,8.919078,0.5079041,2.910911778,3.756483744,6.082548487,5.687939089
,2,8,2,9,228,820,16.45582,-0.188324,9.159969771,-0.837794339,4.330422895,3.649515529
,2,8,2,10,136,900,16.03922,1.946037,9.073950371,1.384674146,5.461569523,2.509724913
,2,9,1,1,187,396,-19.75071,-0.07418823,-10.53547798,-1.386611411,3.245740754,2.101951363
,2,9,1,2,213,428,-19.29624,-1.774855,-9.674274999,-4.88860558,3.510093934,2.594154133
,2,9,1,3,241,456,-14.03191,-3.121657,-10.1621456,-7.443150866,3.592796218,3.31538466
,2,9,1,4,193,459,-16.49361,-0.4850769,-10.31169994,-4.222876427,3.166882802,3.153976145
,2,9,1,5,267,568,-9.562907,-6.990903,-6.496607095,-9.966517108,2.678426498,3.519525163
,2,9,1,6,285,655,-1.836807,-10.79171,0.805859333,-11.23101697,2.28261626,4.286346139
,2,9,1,7,271,760,7.593547,-8.166546,5.552708021,-11.44821202,1.761665838,4.587496219
,2,9,1,8,98,870,6.192271,3.601027,8.92374813,4.006971935,3.319066224,2.327950233
,2,9,1,9,245,875,12.06248,-4.194533,10.84887047,-6.377118499,3.445713541,3.674290639
,2,9,1,10,149,896,13.1229,2.140068,9.521915089,2.295574072,2.42342974,1.177061941
,2,9,2,1,166,207,-11.72163,0.918815,-11.70440086,-0.909108463,4.036393354,2.765692047
,2,9,2,2,239,443,-4.525815,-0.8617249,-3.909494895,-3.87379997,3.276591393,2.77982373
,2,9,2,3,275,473,-1.155106,-7.515972,-4.975622811,-6.578374502,2.307975183,3.887055471
,2,9,2,4,200,514,-7.593547,-0.5193176,-8.401920783,-7.740673933,5.213948752,4.509591962
,2,9,2,5,278,532,-5.661985,-5.073423,-3.06613497,-8.270500951,0.911583553,2.87448524
,2,9,2,6,285,597,-1.988297,-6.134885,-1.126218728,-10.2840731,1.297286805,3.878098387
,2,9,2,7,296,681,4.109146,-7.949688,2.61179281,-10.70840725,0.96877618,3.819758712
,2,9,2,8,275,798,10.77482,-5.290281,7.451246314,-7.801622511,3.467019781,1.723914937
,2,9,2,9,247,913,13.46376,-2.482497,9.799851176,-3.640911912,2.990241734,1.681426122
,2,9,2,10,108,953,11.19142,3.25862,8.944930681,3.1312524,2.436778127,1.499559429
,2,10,1,1,128,155,-11.79737,0.08560181,-10.84428382,-0.24805267,4.725595065,2.087926214
,2,10,1,2,233,248,-8.691844,-2.208571,-8.315388584,-3.576430622,4.412585595,1.913075412
,2,10,1,3,297,318,-5.0939,-2.802077,-3.890958235,-2.586697616,1.102940657,1.757182803
,2,10,1,4,264,416,-3.427518,-2.185744,-3.329128344,-2.893860834,1.281611328,1.929220267
,2,10,1,5,306,484,-4.071348,14.58106,-3.584755108,-4.708529949,2.724885717,3.214117861
,2,10,1,6,275,599,-1.836807,-5.598447,-1.598826249,-6.034159168,1.67849926,2.619022629
,2,10,1,7,269,724,3.995529,-5.198972,4.633978664,-5.614413077,2.562428812,2.795806148
,2,10,1,8,135,835,3.957657,0.05136108,7.404744241,-0.376935587,3.451279414,2.390269245
,2,10,1,9,271,863,11.19142,-5.529966,6.375916155,-5.963777638,2.862818891,2.019125413
,2,10,1,10,161,1004,15.84986,-0.1654968,11.02043649,0.417173331,3.839813613,1.593964011
,2,10,2,1,222,242,-10.92631,-0.3937683,-10.3211104,-2.582666316,4.412564442,2.282710506
,2,10,2,2,250,385,-9.108439,-1.866164,-6.57508969,-3.834491136,2.338362824,1.263758518
,2,10,2,3,285,415,-7.820781,2.505324,-3.94809914,-4.011782139,4.247718474,3.32713077
,2,10,2,4,236,446,-5.661985,-1.055756,-4.982981339,-3.239599826,1.613469234,1.514822784
,2,10,2,5,303,460,-8.578227,-5.564207,-4.195304234,-4.910810597,1.71440353,1.596655434
,2,10,2,6,294,579,-1.988297,-4.536985,-1.895288108,-5.750006809,0.953023303,2.924389335
,2,10,2,7,231,743,-2.177658,0.8731607,-0.560689803,1.420943276,2.66113109,2.18723452
,2,10,2,8,183,832,3.654678,0.3709412,5.434629336,0.076536714,2.156674758,1.009571347
,2,10,2,9,285,843,8.843333,-3.509719,5.557752585,-5.28661931,2.844847024,1.031165397
,2,10,2,10,191,1119,14.25907,0.08560181,10.93593646,-0.156681687,2.972356527,1.34196567
,2,11,1,1,201,355,-14.48638,-1.546584,-10.83354453,-4.796994315,3.35370465,3.167133005
,2,11,1,2,236,474,-14.06979,-5.107664,-8.873447528,-7.860676715,3.547492961,3.738205412
,2,11,1,3,204,506,-18.16007,-4.011916,-7.873193089,-6.488760536,3.91066998,4.434393674
,2,11,1,4,194,529,-14.75149,-2.653701,-7.52416412,-6.174945478,3.66628847,4.997249999
,2,11,1,5,250,551,-10.01737,-8.098064,-4.892254991,-10.54637973,2.472021589,4.747805983
,2,11,1,6,261,633,-1.344467,-11.11129,1.935007053,-11.91542977,1.448415969,4.219505188
,2,11,1,7,249,708,6.798228,-8.440472,7.272952601,-10.2565462,3.365545262,3.94268817
,2,11,1,8,127,758,4.184891,1.934623,9.274681353,2.836988807,4.099182372,2.486343569
,2,11,1,9,225,802,11.30503,-4.148879,10.21567957,-5.631933056,3.750276508,3.317982423
,2,11,1,10,134,817,15.43326,3.464064,11.48825961,3.233652698,4.054558701,2.487197903
,2,11,2,1,206,255,-17.51624,-0.7361755,-10.16824189,-3.782350682,3.26211515,3.405069909
,2,11,2,2,297,365,-15.13021,2.710768,-7.738755643,-6.154792097,2.197879683,3.071666249
,2,11,2,3,237,374,-13.69106,-2.722182,-7.152752201,-4.345766146,3.140058267,2.51225251
,2,11,2,4,180,376,-7.442058,0.4394226,-7.090033927,-2.050753543,3.618508793,2.437988089
,2,11,2,5,293,459,-11.11567,-7.835552,-5.906217424,-7.133762979,2.414055425,3.096118037
,2,11,2,6,293,566,-2.745817,-7.595867,-1.924686381,-10.05891718,1.29088371,3.787415315
,2,11,2,7,282,697,6.192271,-5.73541,6.224440045,-10.7143654,2.844521068,3.259677617
,2,11,2,8,182,709,3.654678,0.3138733,5.55153814,-0.391899268,2.326301717,2.910051583
,2,11,2,9,233,896,12.70631,-1.672133,9.777190679,-4.559529396,2.417315664,1.703373833
,2,11,2,10,77,916,9.638652,3.292861,7.929589997,3.173999489,2.755123097,1.260045846
,2,12,1,1,147,304,-11.68376,-1.067169,-9.387127156,0.473885471,4.936541214,1.931165777
,2,12,1,2,199,396,-0.9278717,-2.448256,5.886547221,-1.967124736,1.969780361,1.286623061
,2,12,1,3,202,500,-3.919858,-3.018935,-0.416216496,-5.200329606,2.695713173,1.532424729
,2,12,1,4,260,547,-6.267942,-6.968076,-2.058180282,-7.486395835,1.374524041,2.299861453
,2,12,1,5,174,580,-14.33489,-2.288466,-11.25958569,-1.203063676,3.049210686,1.46214907
,2,12,1,6,174,613,-13.84255,-2.288466,-10.10715045,-0.88090835,2.740417247,1.228713973
,2,12,1,7,188,694,-4.071348,-2.288466,-4.856999768,-1.139867772,2.183347363,0.854153679
,2,12,1,8,254,719,4.071274,-6.454465,3.435292066,-6.971666784,1.290644367,2.030267265
,2,12,1,9,86,804,3.048721,0.4850769,4.751217036,5.066694243,4.002511252,2.404031667
,2,12,1,10,165,872,5.018229,-1.637892,8.310128493,-0.509279704,2.58595663,1.707441506
,2,12,2,1,201,253,-11.19142,-2.562392,-8.4248682,-2.654793895,1.929716399,1.027239783
,2,12,2,2,204,444,-7.517802,-3.190139,-7.497606294,-4.127708665,2.237046053,1.811958385
,2,12,2,3,256,506,-6.760282,-7.972515,-5.08963312,-7.720431235,1.891850359,2.718215711
,2,12,2,4,270,597,-0.05680847,-10.16392,-1.374708922,-8.369997546,0.927957422,2.676720547
,2,12,2,5,194,634,1.306595,-1.683547,0.914322827,-2.135099621,0.652999349,2.810790117
,2,12,2,6,253,700,7.290568,-7.127866,4.174458745,-6.880046424,2.394728835,2.36943862
,2,12,2,7,120,797,3.465317,-0.268219,4.104697356,2.542801767,2.433077765,1.960107403
,2,12,2,8,239,800,11.64588,-5.039182,6.988716953,-6.03392123,2.930030472,3.296486153
,2,12,2,9,119,1024,9.411418,0.2339783,8.793642061,2.844841459,2.366428811,1.309674354
,2,12,2,10,179,1080,16.00135,-1.112823,9.819692556,-1.178283421,3.026703332,1.973167196
,3,1,1,1,350,309,-2.482182741,3.081224442,-2.827356221,0.765237807,4.522104426,4.995920147
,3,1,1,2,297,365,2.808390141,-0.005517942,2.775170197,-0.590017912,5.631867225,5.128420248
,3,1,1,3,362,375,-3.346715689,-0.264080644,-4.146570536,-0.732751355,4.975139836,2.313312924
,3,1,1,4,339,424,1.121349335,-3.200181723,-0.088806095,-3.181544446,4.35897507,3.217650419
,3,1,1,5,134,434,10.12369061,5.541270733,1.794736604,0.793116676,7.764981023,7.51026332
,3,1,1,6,325,501,3.891457081,-5.477443218,-1.058886572,-4.297646919,6.381501311,3.523321042
,3,1,1,7,273,518,8.574866295,1.659740806,3.259503437,0.647059121,7.617690103,3.60927403
,3,1,1,8,307,557,6.303559303,-7.418812752,2.830869156,-3.796043638,5.517408324,4.088324016
,3,1,1,9,366,641,5.758518219,-9.466651917,0.007183597,-7.26301722,1.356198383,5.643600675
,3,1,1,10,273,909,1.463928699,-13.77105331,0.162025529,-10.37111871,0.470059445,5.832905248
,3,1,2,1,229,494,5.492035389,14.69043064,6.290221218,2.544514955,7.823819304,3.855396995
,3,1,2,2,280,503,7.704546928,5.572867393,7.202584879,3.960460674,7.30488861,3.319390988
,3,1,2,3,357,504,2.646157026,-3.976922274,5.71270633,3.312998595,8.506538327,3.988249349
,3,1,2,4,245,513,10.46016026,4.958766937,4.671333135,1.989462535,10.06048182,3.63490321
,3,1,2,5,326,523,-6.450368881,-0.152165949,5.817729574,3.996077419,8.596256746,3.386331314
,3,1,2,6,230,529,14.49775124,8.226732254,4.092440628,3.060145602,8.767685855,3.977930127
,3,1,2,7,192,531,7.835653782,7.080340385,8.950442978,4.187407751,4.082089546,2.818042745
,3,1,2,8,313,536,-9.533624649,2.104811668,8.073985036,5.287141716,6.871878591,3.345914912
,3,1,2,9,277,543,10.96340466,5.180119038,2.104163353,3.065251694,8.402731142,6.287936661
,3,1,2,10,300,546,15.9335146,0.11354991,4.821149248,2.357862767,8.121836684,4.999919941
,3,2,1,1,308,271,-0.57268554,-16.41375732,1.415069791,-6.955763698,9.135763306,3.328636823
,3,2,1,2,267,347,-7.250901222,-11.45539093,-4.281025437,5.844351239,5.640576293,7.380651241
,3,2,1,3,313,348,11.2444334,-1.581689715,-5.900869683,3.636395927,7.598705879,9.12739222
,3,2,1,4,252,374,-12.85115147,-2.415959597,-3.644738176,5.582595959,5.541616857,7.024008555
,3,2,1,5,338,411,3.502411366,18.45724487,0.240521038,8.109608498,5.233036991,7.80621539
,3,2,1,6,270,417,-11.42078972,12.6619997,-4.169964946,7.274529822,3.533108462,8.493627347
,3,2,1,7,318,516,0.75172025,18.16685867,-0.372219979,9.085113592,4.48539843,8.351875041
,3,2,1,8,265,524,16.54567909,-5.217988014,-2.998468072,9.015894322,4.983962908,8.317815969
,3,2,1,9,283,550,8.50193119,-14.10880089,-0.707911629,8.378390881,6.438818962,8.020089582
,3,2,1,10,357,588,-6.999869823,-15.91146088,-3.399091173,7.376818033,6.110246549,7.690670278
,3,2,2,1,297,309,-3.697728634,-0.526071966,-1.491047285,2.388477484,6.135077403,2.903113819
,3,2,2,2,336,385,8.430599213,1.739593744,0.61771843,1.310765872,5.271175831,2.767659117
,3,2,2,3,161,431,2.670869827,0.623355746,0.700038619,2.651866375,6.722054775,2.869351407
,3,2,2,4,236,456,-1.829394817,-2.790511608,1.506594429,2.157047056,6.604791416,2.801888537
,3,2,2,5,327,502,11.1946497,6.667350292,3.466979546,2.532410544,8.557654861,4.237839428
,3,2,2,6,245,513,5.820903778,4.440882206,3.94897209,2.560951843,5.73780215,2.869193682
,3,2,2,7,84,561,-1.256554484,4.132350445,-0.520277281,-0.152684133,4.992989339,4.128107748
,3,2,2,8,230,696,-6.130122662,-6.232057571,2.192032393,0.502918477,8.031487169,4.056486848
,3,2,2,9,326,722,13.66661549,11.36824036,2.417133463,-1.19658955,11.35007295,7.568553132
,3,2,2,10,96,733,6.311907291,-2.200284004,-0.073589115,0.441101973,7.978394341,3.9223683
,3,3,1,1,138,291,-1.472926617,15.34602261,7.125101787,-3.539091498,3.412976705,4.073311446
,3,3,1,2,191,372,-9.270781517,15.01867199,7.316364286,-5.523236091,4.396529103,4.283836268
