Dataset,Session,Movie,Location,Trial,Coordinate_y,Coordinate_x,GT_u,GT_v,Resp_u,Resp_v
1,2,1,3,9,209,393,-10.5,-1.796875,-12.00749521,-9.800511235
1,2,1,3,10,209,393,-10.5,-1.796875,-9.273687972,-9.240209468
1,2,1,3,11,209,393,-10.5,-1.796875,-5.008672008,-5.602118404
1,2,1,3,12,209,393,-10.5,-1.796875,-10.41102989,-7.933808125
1,2,1,3,13,209,393,-10.5,-1.796875,-6.659479974,-4.374125107
1,2,1,3,14,209,393,-10.5,-1.796875,-7.016756387,-4.677838365
1,2,1,3,15,209,393,-10.5,-1.796875,-8.057199473,-4.607964054
1,2,1,3,16,209,393,-10.5,-1.796875,-6.079153836,-5.601866369
1,2,1,4,1,200,502,-1.71875,0.796875,-0.431854054,-0.834917837
1,2,1,4,2,200,502,-1.71875,0.796875,-3.236134839,-9.794701468
1,2,1,4,3,200,502,-1.71875,0.796875,0.366818726,-6.702778533
1,2,1,4,4,200,502,-1.71875,0.796875,-1.51768471,-13.15326739
1,2,1,4,5,200,502,-1.71875,0.796875,-1.087058644,-8.618822154
1,2,1,4,6,200,502,-1.71875,0.796875,-1.511813959,-11.81104657
1,2,1,4,7,200,502,-1.71875,0.796875,-0.287817102,-9.539080813
1,2,1,4,8,200,502,-1.71875,0.796875,1.134063864,-4.646895832
1,2,1,4,9,200,502,-1.71875,0.796875,-6.8325226,-2.541792655
1,2,1,4,10,200,502,-1.71875,0.796875,-8.238144866,-2.797860513
1,2,1,4,11,200,502,-1.71875,0.796875,-7.87367974,-3.108702425
1,2,1,4,12,200,502,-1.71875,0.796875,-6.576575923,-3.04428125
1,2,1,4,13,200,502,-1.71875,0.796875,-1.919131364,-0.541293651
1,2,1,4,14,200,502,-1.71875,0.796875,-2.581202889,-2.163883997
1,2,1,4,15,200,502,-1.71875,0.796875,-2.257568853,-1.245083843
1,2,1,4,16,200,502,-1.71875,0.796875,-2.022470158,-0.68258394
1,2,1,5,1,267,509,-2.265625,-3.484375,-1.60E-15,-8.710846146
1,2,1,5,2,267,509,-2.265625,-3.484375,-0.8783688,-12.4923562
1,2,1,5,3,267,509,-2.265625,-3.484375,0.507159169,-18.5747047
1,2,1,5,4,267,509,-2.265625,-3.484375,-0.552200111,-11.41213561
1,2,1,5,5,267,509,-2.265625,-3.484375,-2.594972602,-8.960764789
1,2,1,5,6,267,509,-2.265625,-3.484375,-2.487032739,-9.905251047
1,2,1,5,7,267,509,-2.265625,-3.484375,-1.154859534,-5.052510445
1,2,1,5,8,267,509,-2.265625,-3.484375,-1.610395877,-6.342987853
1,2,1,5,9,267,509,-2.265625,-3.484375,-3.064107624,-11.17316109
1,2,1,5,10,267,509,-2.265625,-3.484375,-2.896231262,-12.65020753
1,2,1,5,11,267,509,-2.265625,-3.484375,-2.81744956,-10.27195331
1,2,1,5,12,267,509,-2.265625,-3.484375,-3.356938037,-10.99474819
1,2,1,5,13,267,509,-2.265625,-3.484375,-2.040364046,-9.861759536
1,2,1,5,14,267,509,-2.265625,-3.484375,-3.640125609,-3.697905375
1,2,1,5,15,267,509,-2.265625,-3.484375,-6.079153836,-5.601866369
1,2,1,5,16,267,509,-2.265625,-3.484375,-6.762922894,-5.740620599
1,2,1,6,1,181,518,-0.625,1.0625,-3.358081386,-7.081171603
1,2,1,6,2,181,518,-0.625,1.0625,-1.142410203,-7.461366644
1,2,1,6,3,181,518,-0.625,1.0625,-1.149573135,-12.94519307
1,2,1,6,4,181,518,-0.625,1.0625,-1.09119305,-12.79671855
1,2,1,6,5,181,518,-0.625,1.0625,-1.096270367,-6.57762221
1,2,1,6,6,181,518,-0.625,1.0625,-0.482892169,-2.414460838
1,2,1,6,7,181,518,-0.625,1.0625,-0.771600934,-1.68675553
1,2,1,6,8,181,518,-0.625,1.0625,-0.68695642,-2.217887873
1,2,1,6,9,181,518,-0.625,1.0625,0.188182871,-6.021851903
1,2,1,6,10,181,518,-0.625,1.0625,-0.288029314,-8.850381197
1,2,1,6,11,181,518,-0.625,1.0625,-1.182318545,-9.16297674
1,2,1,6,12,181,518,-0.625,1.0625,-0.888390101,-8.779400238
1,2,1,6,13,181,518,-0.625,1.0625,-1.770731666,-1.585730211
1,2,1,6,14,181,518,-0.625,1.0625,-0.639252068,0.052541309
1,2,1,6,15,181,518,-0.625,1.0625,-0.398632547,0.162707116
1,2,1,6,16,181,518,-0.625,1.0625,-0.368199744,0.120065293
1,2,1,7,1,266,615,3.171875,-3.375,0.489925323,-12.59108056
1,2,1,7,2,266,615,3.171875,-3.375,2.105065638,-14.46557934
1,2,1,7,3,266,615,3.171875,-3.375,0.44351022,-9.233076304
1,2,1,7,4,266,615,3.171875,-3.375,0.866521446,-5.818072589
1,2,1,7,5,266,615,3.171875,-3.375,1.892405916,-15.19490626
1,2,1,7,6,266,615,3.171875,-3.375,3.436263033,-13.07831454
1,2,1,7,7,266,615,3.171875,-3.375,1.55782861,-10.72676266
1,2,1,7,8,266,615,3.171875,-3.375,1.61664797,-9.534077751
1,2,1,7,9,266,615,3.171875,-3.375,3.059646244,-12.37018363
1,2,1,7,10,266,615,3.171875,-3.375,2.517251938,-10.30316432
1,2,1,7,11,266,615,3.171875,-3.375,3.064141769,-10.80033663
1,2,1,7,12,266,615,3.171875,-3.375,2.734729433,-11.12327572
1,2,1,7,13,266,615,3.171875,-3.375,-1.104854862,-9.216113336
1,2,1,7,14,266,615,3.171875,-3.375,-1.248945685,-8.093173003
1,2,1,7,15,266,615,3.171875,-3.375,-3.232495803,-7.927311154
1,2,1,7,16,266,615,3.171875,-3.375,-5.069654605,-6.256698295
1,2,1,8,1,255,687,6.34375,-2.15625,6.948012771,-6.140104306
1,2,1,8,2,255,687,6.34375,-2.15625,4.565820704,-6.644568349
1,2,1,8,3,255,687,6.34375,-2.15625,0.317213633,-11.14779327
1,2,1,8,4,255,687,6.34375,-2.15625,11.53344519,-11.64994465
1,2,1,8,5,255,687,6.34375,-2.15625,3.733677791,-14.87898465
1,2,1,8,6,255,687,6.34375,-2.15625,4.125365055,-11.01659989
1,2,1,8,7,255,687,6.34375,-2.15625,1.349136325,-3.843765753
1,2,1,8,8,255,687,6.34375,-2.15625,2.479926409,-6.300353585
1,2,1,8,9,255,687,6.34375,-2.15625,3.572899839,-8.515858698
1,2,1,8,10,255,687,6.34375,-2.15625,3.344014458,-8.413117377
1,2,1,8,11,255,687,6.34375,-2.15625,5.402263279,-10.55325662
1,2,1,8,12,255,687,6.34375,-2.15625,8.344650245,-9.085679889
1,2,1,8,13,255,687,6.34375,-2.15625,2.870275845,-5.321532236
1,2,1,8,14,255,687,6.34375,-2.15625,2.241663951,-5.298476739
1,2,1,8,15,255,687,6.34375,-2.15625,2.561844244,-3.586582272
1,2,1,8,16,255,687,6.34375,-2.15625,3.379016638,-7.379174376
1,2,1,9,1,147,796,9.40625,2.640625,13.5220854,1.182539787
1,2,1,9,2,147,796,9.40625,2.640625,7.450324794,-3.537022874
1,2,1,9,3,147,796,9.40625,2.640625,10.01755912,-3.048822349
1,2,1,9,4,147,796,9.40625,2.640625,18.16358607,-10.81334112
1,2,1,9,5,147,796,9.40625,2.640625,10.7571204,-9.946282176
1,2,1,9,6,147,796,9.40625,2.640625,9.801977432,-11.10890777
1,2,1,9,7,147,796,9.40625,2.640625,7.930599183,-11.73728677
1,2,1,9,8,147,796,9.40625,2.640625,6.943728116,-13.39147567
1,2,1,9,9,147,796,9.40625,2.640625,7.104948834,-7.020366109
1,2,1,9,10,147,796,9.40625,2.640625,7.415915137,-10.1927969
1,2,1,9,11,147,796,9.40625,2.640625,6.626916504,-6.84598724
1,2,1,9,12,147,796,9.40625,2.640625,10.42829891,-6.104369536
1,2,1,9,13,147,796,9.40625,2.640625,10.52324852,-4.178799093
1,2,1,9,14,147,796,9.40625,2.640625,10.89782823,-4.098328555
1,2,1,9,15,147,796,9.40625,2.640625,6.147806156,0.893452703
1,2,1,9,16,147,796,9.40625,2.640625,6.047494481,1.469285315
1,2,1,10,1,185,901,17.046875,1.1875,NaN,NaN
1,2,1,10,2,185,901,17.046875,1.1875,20,-7.969105247
1,2,1,10,3,185,901,17.046875,1.1875,20,4.609529299
1,2,1,10,4,185,901,17.046875,1.1875,20,-5.283206322
1,2,1,10,5,185,901,17.046875,1.1875,10.85010742,-10.79446584
1,2,1,10,6,185,901,17.046875,1.1875,6.780928577,-15.98361736
1,2,1,10,7,185,901,17.046875,1.1875,11.63729451,-14.98060562
1,2,1,10,8,185,901,17.046875,1.1875,7.53027663,-10.86583541
1,2,1,10,9,185,901,17.046875,1.1875,12.586648,-8.625557318
1,2,1,10,10,185,901,17.046875,1.1875,13.52690409,-6.561832072
1,2,1,10,11,185,901,17.046875,1.1875,13.03333092,-7.563003189
1,2,1,10,12,185,901,17.046875,1.1875,9.185563296,-6.736080678
1,2,1,10,13,185,901,17.046875,1.1875,9.665973273,-1.277686967
1,2,1,10,14,185,901,17.046875,1.1875,8.921947427,-2.030144354
1,2,1,10,15,185,901,17.046875,1.1875,7.752148019,-2.253819923
1,2,1,10,16,185,901,17.046875,1.1875,9.342204667,-1.389074046
1,2,2,1,1,251,106,-9.25,-1.78125,-108.7391886,-31.0683396
1,2,2,1,2,251,106,-9.25,-1.78125,-12.87504298,-5.804322645
1,2,2,1,3,251,106,-9.25,-1.78125,-8.070224222,-8.877246646
1,2,2,1,4,251,106,-9.25,-1.78125,-5.853500321,-5.62979967
1,2,2,1,5,251,106,-9.25,-1.78125,6.852832946,13.93034894
1,2,2,1,6,251,106,-9.25,-1.78125,-11.30418354,-11.70997476
1,2,2,1,7,251,106,-9.25,-1.78125,-11.17982124,-14.71693983
1,2,2,1,8,251,106,-9.25,-1.78125,-8.167481314,-16.65153168
1,2,2,1,9,251,106,-9.25,-1.78125,-10.30696187,-6.215892114
1,2,2,1,10,251,106,-9.25,-1.78125,-12.60480631,-5.729457419
1,2,2,1,11,251,106,-9.25,-1.78125,-11.60140165,-5.750838816
1,2,2,1,12,251,106,-9.25,-1.78125,-12.01903907,-5.18927965
1,2,2,1,13,251,106,-9.25,-1.78125,-8.142695117,-5.95807023
1,2,2,1,14,251,106,-9.25,-1.78125,-10.83526493,-5.933598432
1,2,2,1,15,251,106,-9.25,-1.78125,-7.877175909,-2.862126833
1,2,2,1,16,251,106,-9.25,-1.78125,-17.57193111,-8.984145236
1,2,2,2,1,198,440,-2.390625,-0.53125,-3.461174795,-4.394187129
1,2,2,2,2,198,440,-2.390625,-0.53125,2.711323198,-5.879978016
1,2,2,2,3,198,440,-2.390625,-0.53125,2.67996076,-6.054726149
1,2,2,2,4,198,440,-2.390625,-0.53125,3.171947805,-5.265433354
1,2,2,2,5,198,440,-2.390625,-0.53125,-1.433774534,-4.3554283
1,2,2,2,6,198,440,-2.390625,-0.53125,-1.415971865,-1.567008864
1,2,2,2,7,198,440,-2.390625,-0.53125,-0.519556351,-1.165065755
1,2,2,2,8,198,440,-2.390625,-0.53125,-0.971428922,-1.189162989
1,2,2,2,9,198,440,-2.390625,-0.53125,-4.719873247,-3.877039916
1,2,2,2,10,198,440,-2.390625,-0.53125,-1.541012995,-3.947764976
1,2,2,2,11,198,440,-2.390625,-0.53125,-3.477052119,-3.184248752
1,2,2,2,12,198,440,-2.390625,-0.53125,-4.599002538,-3.888247864
1,2,2,2,13,198,440,-2.390625,-0.53125,-0.936651899,-0.443677359
1,2,2,2,14,198,440,-2.390625,-0.53125,-1.391513675,-0.920010208
1,2,2,2,15,198,440,-2.390625,-0.53125,-1.004016055,-0.76347086
1,2,2,2,16,198,440,-2.390625,-0.53125,-0.633392246,-0.389084424
1,2,2,3,1,256,473,-2.78125,-1.9375,1.673608132,-3.421051919
1,2,2,3,2,256,473,-2.78125,-1.9375,-3.781970517,-5.982389729
1,2,2,3,3,256,473,-2.78125,-1.9375,-1.196173333,-2.434317662
1,2,2,3,4,256,473,-2.78125,-1.9375,2.776457571,-4.396057824
1,2,2,3,5,256,473,-2.78125,-1.9375,-2.409017073,-7.049917625
1,2,2,3,6,256,473,-2.78125,-1.9375,-2.931909658,-3.671737331
1,2,2,3,7,256,473,-2.78125,-1.9375,-2.229438427,-5.449738365
1,2,2,3,8,256,473,-2.78125,-1.9375,-0.920105851,-5.060582163
1,2,2,3,9,256,473,-2.78125,-1.9375,-6.265062706,-4.662372244
1,2,2,3,10,256,473,-2.78125,-1.9375,-8.030338002,-5.152572769
1,2,2,3,11,256,473,-2.78125,-1.9375,-6.827632303,-4.369685535
1,2,2,3,12,256,473,-2.78125,-1.9375,-5.308234959,-4.170756985
1,2,2,3,13,256,473,-2.78125,-1.9375,-2.278805385,-1.92821994
1,2,2,3,14,256,473,-2.78125,-1.9375,-1.490387721,-1.710706812
1,2,2,3,15,256,473,-2.78125,-1.9375,-1.857628314,-2.217634244
1,2,2,3,16,256,473,-2.78125,-1.9375,-2.915869356,-2.96732745
1,2,2,4,1,192,589,-13.109375,-0.765625,2.430151373,-4.599929377
1,2,2,4,2,192,589,-13.109375,-0.765625,2.607210446,-5.307535562
1,2,2,4,3,192,589,-13.109375,-0.765625,1.620858881,-6.417277998
1,2,2,4,4,192,589,-13.109375,-0.765625,2.599791268,-4.870873292
1,2,2,4,5,192,589,-13.109375,-0.765625,-5.773541451,-0.987985706
1,2,2,4,6,192,589,-13.109375,-0.765625,-13.40494378,-2.474758853
1,2,2,4,7,192,589,-13.109375,-0.765625,-8.290781544,-6.01403842
1,2,2,4,8,192,589,-13.109375,-0.765625,-8.116454768,-4.626379222
1,2,2,4,9,192,589,-13.109375,-0.765625,-8.149839379,-5.294623957
1,2,2,4,10,192,589,-13.109375,-0.765625,-9.235948086,-5.59485317
1,2,2,4,11,192,589,-13.109375,-0.765625,-10.86812979,-7.256568011
1,2,2,4,12,192,589,-13.109375,-0.765625,-12.52511777,-7.172503342
1,2,2,4,13,192,589,-13.109375,-0.765625,-6.451373668,-2.635069791
1,2,2,4,14,192,589,-13.109375,-0.765625,-6.161992991,-4.092316905
1,2,2,4,15,192,589,-13.109375,-0.765625,-6.892399949,-2.808891045
1,2,2,4,16,192,589,-13.109375,-0.765625,-3.28504461,-0.821262215
1,2,2,5,1,289,595,-0.328125,-3.640625,-0.090660937,-1.903879674
1,2,2,5,2,289,595,-0.328125,-3.640625,0.425022976,-4.986936285
1,2,2,5,3,289,595,-0.328125,-3.640625,0.045714893,-3.268614943
1,2,2,5,4,289,595,-0.328125,-3.640625,-0.187748535,-3.44987928
1,2,2,5,5,289,595,-0.328125,-3.640625,-0.777322348,-5.471153473
1,2,2,5,6,289,595,-0.328125,-3.640625,-0.433555562,-4.579430587
1,2,2,5,7,289,595,-0.328125,-3.640625,-0.576204898,-4.269154459
1,2,2,5,8,289,595,-0.328125,-3.640625,-0.777353715,-6.827193542
1,2,2,5,9,289,595,-0.328125,-3.640625,-0.709891995,-8.886797742
1,2,2,5,10,289,595,-0.328125,-3.640625,-0.038618672,-5.213600743
1,2,2,5,11,289,595,-0.328125,-3.640625,-0.367217571,-6.372317093
1,2,2,5,12,289,595,-0.328125,-3.640625,-0.448992516,-7.443847302
1,2,2,5,13,289,595,-0.328125,-3.640625,-0.232234396,-1.10059086
1,2,2,5,14,289,595,-0.328125,-3.640625,-0.648554776,-2.179145376
1,2,2,5,15,289,595,-0.328125,-3.640625,-2.309862655,-5.721681342
1,2,2,5,16,289,595,-0.328125,-3.640625,-1.588051739,-2.797996841
1,2,2,6,1,181,633,-13.1875,-0.59375,1.162739887,-2.626930851
1,2,2,6,2,181,633,-13.1875,-0.59375,0.291298971,-1.134532834
1,2,2,6,3,181,633,-13.1875,-0.59375,0.147751534,-2.743957086
1,2,2,6,4,181,633,-13.1875,-0.59375,0.026449228,-4.390572192
1,2,2,6,5,181,633,-13.1875,-0.59375,-10.0290647,-1.885807045
1,2,2,6,6,181,633,-13.1875,-0.59375,-12.28836653,-2.340641251
1,2,2,6,7,181,633,-13.1875,-0.59375,-11.24562122,-1.744218794
1,2,2,6,8,181,633,-13.1875,-0.59375,-9.097830282,-3.773293657
1,2,2,6,9,181,633,-13.1875,-0.59375,-12.67570187,-7.439301356
1,2,2,6,10,181,633,-13.1875,-0.59375,-10.12582767,-3.760176682
1,2,2,6,11,181,633,-13.1875,-0.59375,-8.428737142,-5.253913684
1,2,2,6,12,181,633,-13.1875,-0.59375,-8.26097301,-6.002783481
1,2,2,6,13,181,633,-13.1875,-0.59375,-7.685844145,-2.372479449
1,2,2,6,14,181,633,-13.1875,-0.59375,-8.190633378,-3.698998065
1,2,2,6,15,181,633,-13.1875,-0.59375,-6.464907503,-2.990883504
1,2,2,6,16,181,633,-13.1875,-0.59375,-6.464907503,-2.990883504
1,2,2,7,1,178,860,-8.46875,-0.296875,-0.988282341,-1.683740283
1,2,2,7,2,178,860,-8.46875,-0.296875,0.896000072,-3.371789746
1,2,2,7,3,178,860,-8.46875,-0.296875,-0.956415192,-5.4396114
1,2,2,7,4,178,860,-8.46875,-0.296875,0.746986533,-6.365624325
1,2,2,7,5,178,860,-8.46875,-0.296875,-10.43254375,0.347751452
1,2,2,7,6,178,860,-8.46875,-0.296875,-8.711378849,-0.077780173
1,2,2,7,7,178,860,-8.46875,-0.296875,2.098687544,-3.777637579
1,2,2,7,8,178,860,-8.46875,-0.296875,-7.510734523,-0.035595892
1,2,2,7,9,178,860,-8.46875,-0.296875,-11.46419157,-3.578602029
1,2,2,7,10,178,860,-8.46875,-0.296875,-12.36272139,-1.654852469
1,2,2,7,11,178,860,-8.46875,-0.296875,-11.20955302,-2.052022941
1,2,2,7,12,178,860,-8.46875,-0.296875,-10.04714083,-2.181665927
1,2,2,7,13,178,860,-8.46875,-0.296875,-6.939974691,-0.362875185
1,2,2,7,14,178,860,-8.46875,-0.296875,-9.462116318,-0.109074225
1,2,2,7,15,178,860,-8.46875,-0.296875,-8.549282096,-1.055785329
1,2,2,7,16,178,860,-8.46875,-0.296875,-5.404681973,-0.433953262
1,2,2,8,1,260,876,6.125,-2.015625,2.182564285,-2.982837857
1,2,2,8,2,260,876,6.125,-2.015625,4.902572978,-6.802795053
1,2,2,8,3,260,876,6.125,-2.015625,-0.451657575,-7.191778288
1,2,2,8,4,260,876,6.125,-2.015625,1.099370813,-1.133197606
1,2,2,8,5,260,876,6.125,-2.015625,4.966301123,-5.945061192
1,2,2,8,6,260,876,6.125,-2.015625,2.93829351,-6.354913868
1,2,2,8,7,260,876,6.125,-2.015625,10.91577959,-10.25754165
1,2,2,8,8,260,876,6.125,-2.015625,5.964272127,-7.052348793
1,2,2,8,9,260,876,6.125,-2.015625,7.149747945,-3.078027505
1,2,2,8,10,260,876,6.125,-2.015625,5.740360863,-2.957156258
1,2,2,8,11,260,876,6.125,-2.015625,8.290014858,-3.059720991
1,2,2,8,12,260,876,6.125,-2.015625,4.81695486,-2.507185812
1,2,2,8,13,260,876,6.125,-2.015625,1.984674394,-0.690867786
1,2,2,8,14,260,876,6.125,-2.015625,2.484746123,-1.930916811
1,2,2,8,15,260,876,6.125,-2.015625,2.36113979,-0.809533503
1,2,2,8,16,260,876,6.125,-2.015625,4.331363775,-1.927089317
1,2,2,9,1,186,1044,11.25,-0.328125,2.583252848,-2.301443444
1,2,2,9,2,186,1044,11.25,-0.328125,3.92481247,-2.943609347
1,2,2,9,3,186,1044,11.25,-0.328125,3.819822382,-1.844948228
1,2,2,9,4,186,1044,11.25,-0.328125,1.689907935,-5.758204814
1,2,2,9,5,186,1044,11.25,-0.328125,8.070224222,-8.877246646
1,2,2,9,6,186,1044,11.25,-0.328125,4.99071761,-3.389921397
1,2,2,9,7,186,1044,11.25,-0.328125,6.117950801,-7.847854139
1,2,2,9,8,186,1044,11.25,-0.328125,6.088916737,-7.497237628
1,2,2,9,9,186,1044,11.25,-0.328125,-15.75181348,-2.555380294
1,2,2,9,10,186,1044,11.25,-0.328125,-9.18294535,-2.923100563
1,2,2,9,11,186,1044,11.25,-0.328125,7.904080205,-0.342592018
1,2,2,9,12,186,1044,11.25,-0.328125,11.48924015,-0.462033757
1,2,2,9,13,186,1044,11.25,-0.328125,8.777306163,-0.078136245
1,2,2,9,14,186,1044,11.25,-0.328125,8.777306163,-0.078136245
1,2,2,9,15,186,1044,11.25,-0.328125,7.845653849,0.365480735
1,2,2,9,16,186,1044,11.25,-0.328125,6.331921087,0.473816896
1,2,2,10,1,202,1061,10.546875,-0.640625,4.431727566,0.587337388
1,2,2,10,2,202,1061,10.546875,-0.640625,1.163436692,-0.356787253
1,2,2,10,3,202,1061,10.546875,-0.640625,4.428699582,-4.789556591
1,2,2,10,4,202,1061,10.546875,-0.640625,8.705327055,-3.678307214
1,2,2,10,5,202,1061,10.546875,-0.640625,4.610439436,-5.623339012
1,2,2,10,6,202,1061,10.546875,-0.640625,6.528558491,-7.065718365
1,2,2,10,7,202,1061,10.546875,-0.640625,8.732884856,-9.427546164
1,2,2,10,8,202,1061,10.546875,-0.640625,9.393583895,-1.853996825
1,2,2,10,9,202,1061,10.546875,-0.640625,4.22901695,-0.856288872
1,2,2,10,10,202,1061,10.546875,-0.640625,6.310055092,-0.107314194
1,2,2,10,11,202,1061,10.546875,-0.640625,7.628493921,-0.575735388
1,2,2,10,12,202,1061,10.546875,-0.640625,7.184897058,-1.25968949
1,2,2,10,13,202,1061,10.546875,-0.640625,5.566415697,-0.260300567
1,2,2,10,14,202,1061,10.546875,-0.640625,8.777306163,-0.078136245
1,2,2,10,15,202,1061,10.546875,-0.640625,8.154686693,-1.254568602
1,2,2,10,16,202,1061,10.546875,-0.640625,6.044434944,-0.842430419
1,3,1,1,1,173,306,-19.265625,-0.578125,-8.938383872,-1.379217378
1,3,1,1,2,173,306,-19.265625,-0.578125,-6.908756081,1.940921645
1,3,1,1,3,173,306,-19.265625,-0.578125,-8.177312753,3.433422177
1,3,1,1,4,173,306,-19.265625,-0.578125,-9.581608258,0.770933583
1,3,1,1,5,173,306,-19.265625,-0.578125,-9.945533757,-0.68838041
1,3,1,1,6,173,306,-19.265625,-0.578125,-13.07183134,2.098387421
1,3,1,1,7,173,306,-19.265625,-0.578125,-10.47502765,0.905669027
1,3,1,1,8,173,306,-19.265625,-0.578125,-11.41092819,-0.477087787
1,3,1,1,9,173,306,-19.265625,-0.578125,-8.131694753,-4.759354438
1,3,1,1,10,173,306,-19.265625,-0.578125,-6.50554204,2.425410715
1,3,1,1,11,173,306,-19.265625,-0.578125,-3.653018883,1.032018856
1,3,1,1,12,173,306,-19.265625,-0.578125,-4.692099156,0.586511867
1,3,1,1,13,173,306,-19.265625,-0.578125,-5.630775653,-5.981136564
1,3,1,1,14,173,306,-19.265625,-0.578125,-5.498000027,-2.749000976
1,3,1,1,15,173,306,-19.265625,-0.578125,-14.22376209,-5.393946915
1,3,1,1,16,173,306,-19.265625,-0.578125,-8.741161293,-1.627483885
1,3,1,2,1,169,418,-9.53125,-0.515625,-6.944923267,-2.820636099
1,3,1,2,2,169,418,-9.53125,-0.515625,-8.337453147,-0.378975143
1,3,1,2,3,169,418,-9.53125,-0.515625,-5.589800548,1.946078392
1,3,1,2,4,169,418,-9.53125,-0.515625,-6.795888824,2.915883348
1,3,1,2,5,169,418,-9.53125,-0.515625,-9.041192464,1.11E-15
1,3,1,2,6,169,418,-9.53125,-0.515625,-6.443603858,-0.313909148
1,3,1,2,7,169,418,-9.53125,-0.515625,-9.445260446,3.191706674
1,3,1,2,8,169,418,-9.53125,-0.515625,-8.252794589,0.306847715
1,3,1,2,9,169,418,-9.53125,-0.515625,4.295998342,4.109215805
1,3,1,2,10,169,418,-9.53125,-0.515625,-6.396212795,-3.524921092
1,3,1,2,11,169,418,-9.53125,-0.515625,-5.644047852,1.288315273
1,3,1,2,12,169,418,-9.53125,-0.515625,-1.98087687,0.560625531
1,3,1,2,13,169,418,-9.53125,-0.515625,10.19402724,0.973586268
1,3,1,2,14,169,418,-9.53125,-0.515625,-6.470687282,-1.94120639
1,3,1,2,15,169,418,-9.53125,-0.515625,-4.66824024,-2.019729268
1,3,1,2,16,169,418,-9.53125,-0.515625,-7.256149405,-3.211337102
1,3,1,3,1,232,460,-12.546875,-4.3125,-3.493875091,-2.5984612
1,3,1,3,2,232,460,-12.546875,-4.3125,-6.766836154,-3.065118467
1,3,1,3,3,232,460,-12.546875,-4.3125,-5.912229419,-2.58660199
1,3,1,3,4,232,460,-12.546875,-4.3125,-5.714136508,-3.697382443
1,3,1,3,5,232,460,-12.546875,-4.3125,-6.208048649,-0.687543909
1,3,1,3,6,232,460,-12.546875,-4.3125,-8.072193394,-3.964874019
1,3,1,3,7,232,460,-12.546875,-4.3125,-6.587645405,-2.935279584
1,3,1,3,8,232,460,-12.546875,-4.3125,-8.734173609,-7.40791518
1,3,1,3,9,232,460,-12.546875,-4.3125,4.705937183,4.839754262
1,3,1,3,10,232,460,-12.546875,-4.3125,-5.007703688,-2.809199633
1,3,1,3,11,232,460,-12.546875,-4.3125,-7.195128711,-2.955575124
1,3,1,3,12,232,460,-12.546875,-4.3125,-7.379025439,-4.304431512
1,3,1,3,13,232,460,-12.546875,-4.3125,-4.086050062,-4.838745057
1,3,1,3,14,232,460,-12.546875,-4.3125,-6.443521572,-5.822459252
1,3,1,3,15,232,460,-12.546875,-4.3125,-7.463263794,-14.19934012
1,3,1,3,16,232,460,-12.546875,-4.3125,2.565643274,5.821204444
1,3,1,4,1,252,556,-7.1875,-6.65625,-1.997236957,-4.660220738
1,3,1,4,2,252,556,-7.1875,-6.65625,-4.159244597,-2.798038632
1,3,1,4,3,252,556,-7.1875,-6.65625,-5.069244984,-2.873258226
1,3,1,4,4,252,556,-7.1875,-6.65625,-5.734149657,-4.410886147
1,3,1,4,5,252,556,-7.1875,-6.65625,-3.40147664,-4.933704722
1,3,1,4,6,252,556,-7.1875,-6.65625,-5.531786279,-6.747133323
1,3,1,4,7,252,556,-7.1875,-6.65625,-2.862400151,-2.074075861
1,3,1,4,8,252,556,-7.1875,-6.65625,-4.611426532,-5.299906218
1,3,1,4,9,252,556,-7.1875,-6.65625,4.931097284,4.77348213
1,3,1,4,10,252,556,-7.1875,-6.65625,-1.797459297,-4.000228321
1,3,1,4,11,252,556,-7.1875,-6.65625,-2.699060334,-1.989593744
1,3,1,4,12,252,556,-7.1875,-6.65625,-0.534634122,-0.675327311
1,3,1,4,13,252,556,-7.1875,-6.65625,-1.41281444,-3.846942463
1,3,1,4,14,252,556,-7.1875,-6.65625,-2.688338642,-3.940442955
1,3,1,4,15,252,556,-7.1875,-6.65625,-3.065305479,-7.440786267
1,3,1,4,16,252,556,-7.1875,-6.65625,-5.233926267,-10.59321986
1,3,1,5,1,207,649,-8.03125,0.078125,4.368455165,-4.368455165
1,3,1,5,2,207,649,-8.03125,0.078125,3.698795606,-4.36945613
1,3,1,5,3,207,649,-8.03125,0.078125,6.211871076,-2.803191975
1,3,1,5,4,207,649,-8.03125,0.078125,5.768133729,-1.978849223
1,3,1,5,5,207,649,-8.03125,0.078125,-5.333370736,2.972737655
1,3,1,5,6,207,649,-8.03125,0.078125,-8.024256359,1.158737432
1,3,1,5,7,207,649,-8.03125,0.078125,-9.214355501,2.213750758
1,3,1,5,8,207,649,-8.03125,0.078125,-6.600395944,1.876178942
1,3,1,5,9,207,649,-8.03125,0.078125,-3.592899605,5.059824611
1,3,1,5,10,207,649,-8.03125,0.078125,-1.743616706,3.015985658
1,3,1,5,11,207,649,-8.03125,0.078125,3.026238667,-0.883901488
1,3,1,5,12,207,649,-8.03125,0.078125,1.599859923,-1.385705304
1,3,1,5,13,207,649,-8.03125,0.078125,-4.364990267,8.296194248
1,3,1,5,14,207,649,-8.03125,0.078125,8.022524653,-13.97224099
